"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","2941 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Northbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/10/2024 18:00 - 18:59,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,9,24.1,29.1
11/10/2024 19:00 - 19:59,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,7,25.4,29.6
11/10/2024 20:00 - 20:59,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,26.8,29.3
11/10/2024 21:00 - 21:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 22:00 - 22:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/10/2024 23:00 - 23:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
11/11/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/11/2024 04:00 - 04:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,8.9
11/11/2024 05:00 - 05:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/11/2024 06:00 - 06:59,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.3,36.3
11/11/2024 07:00 - 07:59,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,7,24.7,28.4
11/11/2024 08:00 - 08:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
11/11/2024 09:00 - 09:59,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,26.3,31.3
11/11/2024 10:00 - 10:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/11/2024 11:00 - 11:59,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,10,25.3,29.3
11/11/2024 12:00 - 12:59,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,8,23.6,28.2
11/11/2024 13:00 - 13:59,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,30.8,33.7
11/11/2024 14:00 - 14:59,0,0,2,8,5,0,0,0,0,0,0,0,0,0,0,15,29.5,33.3
11/11/2024 15:00 - 15:59,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,14,26.3,29.7
11/11/2024 16:00 - 16:59,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,9,28.4,31.4
11/11/2024 17:00 - 17:59,0,3,11,5,0,0,0,0,0,0,0,0,0,0,0,19,23.9,27.6
11/11/2024 18:00 - 18:59,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,9,25.2,29.6
11/11/2024 19:00 - 19:59,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,24.6,29.8
11/11/2024 20:00 - 20:59,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,11,25.3,28.3
11/11/2024 21:00 - 21:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
11/11/2024 22:00 - 22:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
11/11/2024 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/12/2024 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/12/2024 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/12/2024 06:00 - 06:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
11/12/2024 07:00 - 07:59,1,0,3,6,2,0,0,0,0,0,0,0,0,0,0,12,26.5,30.3
11/12/2024 08:00 - 08:59,0,3,2,4,0,1,0,0,0,0,0,0,0,0,0,10,25.4,29.8
11/12/2024 09:00 - 09:59,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,7,21.0,28.3
11/12/2024 10:00 - 10:59,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0
