"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5400 Douglas Dr N"
"Comments:","Behind McDonald's"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/29/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
08/02/2025 21:00 - 21:59,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,6,29.2,34.0
08/02/2025 22:00 - 22:59,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,26.4,28.9
08/02/2025 23:00 - 23:59,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,5,32.2,39.8
08/03/2025 00:00 - 00:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/03/2025 01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
08/03/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
08/03/2025 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/03/2025 04:00 - 04:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/03/2025 05:00 - 05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/03/2025 06:00 - 06:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/03/2025 07:00 - 07:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
08/03/2025 08:00 - 08:59,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,7,24.7,28.3
08/03/2025 09:00 - 09:59,1,0,4,9,2,0,0,0,0,0,0,0,0,0,0,16,26.7,30.5
08/03/2025 10:00 - 10:59,0,3,6,4,3,0,0,0,0,0,0,0,0,0,0,16,25.6,31.2
08/03/2025 11:00 - 11:59,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0,13,25.8,29.2
08/03/2025 12:00 - 12:59,0,1,9,5,3,0,0,0,0,0,0,0,0,0,0,18,26.2,30.7
08/03/2025 13:00 - 13:59,1,3,6,2,1,1,0,0,0,0,0,0,0,0,0,14,23.9,29.5
08/03/2025 14:00 - 14:59,0,2,9,2,3,0,0,0,0,0,0,0,0,0,0,16,25.3,31.2
08/03/2025 15:00 - 15:59,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,12,23.8,29.4
08/03/2025 16:00 - 16:59,0,3,6,6,1,1,0,0,0,0,0,0,0,0,0,17,25.8,30.1
08/03/2025 17:00 - 17:59,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,12,23.1,27.2
08/03/2025 18:00 - 18:59,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,11,26.1,29.9
08/03/2025 19:00 - 19:59,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,9,23.0,28.9
08/03/2025 20:00 - 20:59,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,10,22.8,29.8
08/03/2025 21:00 - 21:59,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,6,29.2,34.0
08/03/2025 22:00 - 22:59,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,21.3,25.5
08/03/2025 23:00 - 23:59,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,28.3,30.5
08/04/2025 00:00 - 00:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
08/04/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/04/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/04/2025 03:00 - 03:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
08/04/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/04/2025 05:00 - 05:59,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,31.0,33.3
08/04/2025 06:00 - 06:59,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,8,27.3,31.8
08/04/2025 07:00 - 07:59,0,1,2,6,3,0,0,0,0,0,0,0,0,0,0,12,28.0,32.2
08/04/2025 08:00 - 08:59,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,10,24.9,28.5
08/04/2025 09:00 - 09:59,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,6,29.2,32.5
08/04/2025 10:00 - 10:59,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,24.2,29.0
08/04/2025 11:00 - 11:59,3,0,10,1,2,0,0,0,0,0,0,0,0,0,0,16,22.6,26.5
08/04/2025 12:00 - 12:59,1,4,3,6,1,0,0,0,0,0,0,0,0,0,0,15,23.9,29.5
08/04/2025 13:00 - 13:59,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,9,22.4,27.9
08/04/2025 14:00 - 14:59,0,0,3,6,3,1,0,0,0,0,0,0,0,0,0,13,29.2,33.6
08/04/2025 15:00 - 15:59,1,4,8,9,3,1,0,0,0,0,0,0,0,0,0,26,25.6,30.3
08/04/2025 16:00 - 16:59,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,11,27.9,30.3
08/04/2025 17:00 - 17:59,0,1,4,7,3,0,0,0,0,0,0,0,0,0,0,15,27.4,31.4
08/04/2025 18:00 - 18:59,1,2,5,4,3,0,0,0,0,0,0,0,0,0,0,15,25.2,31.4
08/04/2025 19:00 - 19:59,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,11,23.9,29.9
08/04/2025 20:00 - 20:59,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,23.5,27.5
08/04/2025 21:00 - 21:59,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,13,27.3,29.8
08/04/2025 22:00 - 22:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
08/04/2025 23:00 - 23:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
08/05/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/05/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/05/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
08/05/2025 03:00 - 03:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
08/05/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/05/2025 05:00 - 05:59,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,28.3,30.5
08/05/2025 06:00 - 06:59,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,28.3,30.5
08/05/2025 07:00 - 07:59,0,0,5,8,1,0,0,0,0,0,0,0,0,0,0,14,27.0,30.0
08/05/2025 08:00 - 08:59,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,9,26.1,29.9
08/05/2025 09:00 - 09:59,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,22.0,24.0
08/05/2025 10:00 - 10:59,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,12,25.7,30.3
08/05/2025 11:00 - 11:59,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,13.0,17.5
08/05/2025 12:00 - 12:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/05/2025 13:00 - 13:59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,38.0,47.0
08/05/2025 14:00 - 14:59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,60.3,81.9
08/05/2025 15:00 - 15:59,0,0,1,0,2,2,0,2,0,0,1,1,0,0,0,9,43.9,61.8
08/05/2025 16:00 - 16:59,0,0,0,0,2,1,3,0,2,2,0,0,0,0,2,12,53.3,78.2
08/05/2025 17:00 - 17:59,0,0,2,2,2,1,1,1,1,1,0,0,0,0,0,11,37.4,50.3
08/05/2025 18:00 - 18:59,0,0,0,2,2,1,2,0,0,1,0,0,0,1,4,13,57.5,88.4
08/05/2025 19:00 - 19:59,0,0,1,0,3,4,2,1,2,0,0,1,0,0,1,15,45.1,54.1
08/05/2025 20:00 - 20:59,0,0,0,2,3,1,1,2,0,0,0,0,0,2,1,12,48.5,77.8
08/05/2025 21:00 - 21:59,0,0,1,0,1,1,0,0,1,0,1,0,0,0,2,7,55.9,85.3
08/05/2025 22:00 - 22:59,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,5,52.0,74.8
08/05/2025 23:00 - 23:59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,35.5,37.0
