"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Eastbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/21/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/21/2025 04:00 - 04:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
06/21/2025 05:00 - 05:59,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,6,28.3,32.5
06/21/2025 06:00 - 06:59,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,7,27.6,30.1
06/21/2025 07:00 - 07:59,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,12,28.8,32.2
06/21/2025 08:00 - 08:59,0,0,3,8,3,1,0,0,0,0,0,0,0,0,0,15,29.1,33.1
06/21/2025 09:00 - 09:59,0,0,3,9,3,2,1,0,0,0,0,0,0,0,0,18,30.3,35.5
06/21/2025 10:00 - 10:59,0,2,6,12,6,2,0,0,0,0,0,0,0,0,0,28,28.5,33.8
06/21/2025 11:00 - 11:59,0,0,10,7,10,6,1,0,0,0,0,0,0,0,0,34,30.7,37.2
06/21/2025 12:00 - 12:59,0,0,6,11,10,4,0,0,0,0,0,0,0,0,0,31,30.4,35.4
06/21/2025 13:00 - 13:59,0,2,5,8,7,1,0,0,0,0,0,0,0,0,0,23,28.4,33.9
06/21/2025 14:00 - 14:59,0,3,8,10,6,0,0,0,0,0,0,0,0,0,0,27,27.0,32.2
06/21/2025 15:00 - 15:59,1,0,6,8,4,0,0,0,0,0,0,0,0,0,0,19,27.0,31.8
06/21/2025 16:00 - 16:59,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0,17,30.5,37.2
06/21/2025 17:00 - 17:59,1,1,4,9,7,0,0,0,0,0,0,0,0,0,0,22,27.8,33.3
06/21/2025 18:00 - 18:59,0,0,4,6,4,1,0,0,0,0,0,0,0,0,0,15,29.1,33.8
06/21/2025 19:00 - 19:59,0,1,3,7,6,1,0,0,0,0,0,0,0,0,0,18,29.2,34.2
06/21/2025 20:00 - 20:59,0,2,5,11,3,0,0,0,0,0,0,0,0,0,0,21,27.0,30.7
06/21/2025 21:00 - 21:59,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,13,28.5,32.9
06/21/2025 22:00 - 22:59,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,11,24.7,28.1
06/21/2025 23:00 - 23:59,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,29.4,29.8
06/22/2025 00:00 - 00:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
06/22/2025 01:00 - 01:59,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,23.3,25.5
06/22/2025 02:00 - 02:59,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,24.0
06/22/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/22/2025 04:00 - 04:59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,30.5,37.0
06/22/2025 05:00 - 05:59,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,5,35.4,49.8
06/22/2025 06:00 - 06:59,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,5,24.2,34.8
06/22/2025 07:00 - 07:59,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,7,25.6,28.4
06/22/2025 08:00 - 08:59,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,10,31.4,34.6
06/22/2025 09:00 - 09:59,0,2,0,6,7,0,0,0,0,0,0,0,0,0,0,15,29.5,34.0
06/22/2025 10:00 - 10:59,0,2,3,9,2,0,0,0,0,0,0,0,0,0,0,16,26.9,30.5
06/22/2025 11:00 - 11:59,0,2,8,10,2,0,0,0,0,0,0,0,0,0,0,22,26.2,30.1
06/22/2025 12:00 - 12:59,1,1,3,7,4,1,0,0,0,0,0,0,0,0,0,17,27.6,33.4
06/22/2025 13:00 - 13:59,0,1,8,10,7,1,0,0,0,0,0,0,0,0,0,27,28.3,33.5
06/22/2025 14:00 - 14:59,0,1,3,7,3,0,1,1,0,0,0,0,0,0,0,16,29.8,34.5
06/22/2025 15:00 - 15:59,0,1,4,6,6,6,1,0,0,0,0,0,0,0,0,24,31.6,38.4
06/22/2025 16:00 - 16:59,0,0,3,13,4,0,0,0,0,0,0,0,0,0,0,20,28.7,31.6
06/22/2025 17:00 - 17:59,0,1,4,6,7,0,0,0,0,0,0,0,0,0,0,18,28.7,33.7
06/22/2025 18:00 - 18:59,0,1,1,12,5,0,0,0,0,0,0,0,0,0,0,19,28.9,32.7
06/22/2025 19:00 - 19:59,0,0,4,11,7,1,0,0,0,0,0,0,0,0,0,23,29.5,33.9
06/22/2025 20:00 - 20:59,0,2,1,6,3,1,0,0,0,0,0,0,0,0,0,13,28.4,33.6
06/22/2025 21:00 - 21:59,0,1,5,11,2,1,0,0,0,0,0,0,0,0,0,20,27.6,30.8
06/22/2025 22:00 - 22:59,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0,9,26.4,31.4
06/22/2025 23:00 - 23:59,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,10,25.9,31.0
06/23/2025 00:00 - 00:59,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,25.0,26.3
06/23/2025 01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
06/23/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/23/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/23/2025 04:00 - 04:59,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,26.7,31.3
06/23/2025 05:00 - 05:59,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,9,24.0,26.4
