"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","3618 Adair Ave N"
"Location:","3618 Adair Ave N"
"Comments:","Site 37910"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","04/23/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
04/29/2025 17:00 - 17:59,1,7,14,33,16,2,0,0,0,0,0,0,0,0,0,73,27.7,33.0
04/29/2025 18:00 - 18:59,2,1,10,11,1,1,0,0,0,0,0,0,0,0,0,26,25.3,29.9
04/29/2025 19:00 - 19:59,0,2,12,15,5,1,1,0,0,0,0,0,0,0,0,36,27.6,32.1
04/29/2025 20:00 - 20:59,1,3,6,9,3,0,0,0,0,0,0,0,0,0,0,22,25.5,30.6
04/29/2025 21:00 - 21:59,2,6,8,10,1,0,0,0,0,0,0,0,0,0,0,27,23.6,29.2
04/29/2025 22:00 - 22:59,2,2,0,5,3,1,0,0,0,0,0,0,0,0,0,13,26.0,33.6
04/29/2025 23:00 - 23:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,17.8
04/30/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 01:00 - 01:59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23.3,24.4
04/30/2025 02:00 - 02:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/30/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 04:00 - 04:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0
04/30/2025 05:00 - 05:59,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,8,25.9,31.8
04/30/2025 06:00 - 06:59,1,1,5,9,4,0,0,0,0,0,0,0,0,0,0,20,26.8,31.6
04/30/2025 07:00 - 07:59,2,13,49,68,21,1,0,0,0,0,0,0,0,0,0,154,26.6,30.9
04/30/2025 08:00 - 08:59,1,0,9,30,12,3,0,0,0,0,0,0,0,0,0,55,29.0,33.6
04/30/2025 09:00 - 09:59,1,2,7,20,8,0,0,0,0,0,0,0,0,0,0,38,27.6,32.1
04/30/2025 10:00 - 10:59,2,2,6,16,5,1,0,1,0,0,0,0,0,0,0,33,27.5,32.5
04/30/2025 11:00 - 11:59,1,1,7,12,3,0,0,0,0,0,0,0,0,0,0,24,26.4,30.5
04/30/2025 12:00 - 12:59,1,4,14,15,5,0,0,0,0,0,0,0,0,0,0,39,25.8,30.5
04/30/2025 13:00 - 13:59,1,2,11,20,4,0,0,0,0,0,0,0,0,0,0,38,26.6,30.5
04/30/2025 14:00 - 14:59,8,5,38,41,10,2,0,0,0,0,0,0,0,0,0,104,25.5,30.5
04/30/2025 15:00 - 15:59,0,1,23,29,17,0,0,0,0,0,0,0,0,0,0,70,27.9,32.8
04/30/2025 16:00 - 16:59,1,10,40,25,11,2,0,0,0,0,0,0,0,0,0,89,25.8,30.8
04/30/2025 17:00 - 17:59,1,10,21,26,8,0,0,0,0,0,0,0,0,0,0,66,25.7,30.5
04/30/2025 18:00 - 18:59,2,2,14,15,5,0,0,0,0,0,0,0,0,0,0,38,25.8,30.6
