"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/20/2025 02:00 - 02:59,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,26.7,28.6
06/20/2025 03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
06/20/2025 04:00 - 04:59,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,6,27.5,29.0
06/20/2025 05:00 - 05:59,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,13,26.5,29.5
06/20/2025 06:00 - 06:59,1,2,5,11,2,3,1,0,0,0,0,0,0,0,0,25,28.1,35.6
06/20/2025 07:00 - 07:59,2,1,7,16,9,0,0,0,0,0,0,0,0,0,0,35,27.4,32.8
06/20/2025 08:00 - 08:59,0,1,7,20,7,0,0,0,0,0,0,0,0,0,0,35,28.2,31.9
06/20/2025 09:00 - 09:59,2,1,10,17,15,5,0,0,0,0,0,0,0,0,0,50,29.0,35.0
06/20/2025 10:00 - 10:59,1,2,5,29,26,0,0,0,0,0,0,0,0,0,0,63,29.5,34.1
06/20/2025 11:00 - 11:59,1,1,11,15,12,4,1,0,0,0,0,0,0,0,0,45,29.2,35.1
06/20/2025 12:00 - 12:59,1,0,6,16,14,2,0,0,0,0,0,0,0,0,0,39,29.6,34.4
06/20/2025 13:00 - 13:59,1,5,13,17,11,3,0,0,0,0,0,0,0,0,0,50,27.5,33.7
06/20/2025 14:00 - 14:59,0,2,8,17,13,3,0,0,0,0,0,0,0,0,0,43,29.3,34.5
06/20/2025 15:00 - 15:59,1,3,21,27,13,2,0,0,0,0,0,0,0,0,0,67,27.4,32.7
06/20/2025 16:00 - 16:59,0,0,27,33,14,1,2,0,0,0,0,0,0,0,0,77,28.2,32.8
06/20/2025 17:00 - 17:59,0,4,12,18,10,2,0,0,0,0,0,0,0,0,0,46,27.8,33.3
06/20/2025 18:00 - 18:59,0,5,10,30,7,2,0,0,0,0,0,0,0,0,0,54,27.6,31.3
06/20/2025 19:00 - 19:59,1,3,20,13,5,2,0,0,0,0,0,0,0,0,0,44,26.1,30.9
06/20/2025 20:00 - 20:59,0,3,13,18,10,1,1,0,0,0,0,0,0,0,0,46,28.0,33.3
06/20/2025 21:00 - 21:59,0,2,12,20,3,1,0,0,0,0,0,0,0,0,0,38,27.0,30.5
06/20/2025 22:00 - 22:59,0,0,9,12,4,0,0,0,0,0,0,0,0,0,0,25,27.5,30.7
06/20/2025 23:00 - 23:59,0,1,3,7,2,0,0,0,0,0,0,0,0,0,0,13,27.2,29.9
06/21/2025 00:00 - 00:59,1,0,0,5,5,1,0,0,0,0,0,0,0,0,0,12,29.8,34.7
06/21/2025 01:00 - 01:59,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,27.0,30.5
06/21/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/21/2025 03:00 - 03:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
06/21/2025 04:00 - 04:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,25.5,27.0
06/21/2025 05:00 - 05:59,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,7,29.0,33.4
06/21/2025 06:00 - 06:59,0,1,3,6,0,0,1,0,0,0,0,0,0,0,0,11,27.5,30.0
06/21/2025 07:00 - 07:59,0,2,4,10,4,0,0,0,0,0,0,0,0,0,0,20,27.5,31.6
06/21/2025 08:00 - 08:59,0,0,5,14,8,1,1,0,0,0,0,0,0,0,0,29,29.8,34.2
06/21/2025 09:00 - 09:59,1,3,8,22,8,3,1,0,0,0,0,0,0,0,0,46,28.4,33.9
06/21/2025 10:00 - 10:59,0,4,14,25,10,4,0,0,0,0,0,0,0,0,0,57,28.1,33.5
06/21/2025 11:00 - 11:59,0,1,11,20,18,7,1,0,0,0,0,0,0,0,0,58,30.4,35.7
06/21/2025 12:00 - 12:59,0,1,12,22,20,10,1,0,0,0,0,0,0,0,0,66,30.7,36.3
06/21/2025 13:00 - 13:59,1,2,10,20,17,3,0,0,0,0,0,0,0,0,0,53,29.0,34.4
06/21/2025 14:00 - 14:59,1,4,13,16,8,1,0,0,0,0,0,0,0,0,0,43,26.8,32.3
06/21/2025 15:00 - 15:59,1,1,16,22,9,1,0,0,0,0,0,0,0,0,0,50,27.4,32.1
06/21/2025 16:00 - 16:59,0,0,12,13,8,4,0,0,0,0,0,0,0,0,0,37,29.0,34.7
06/21/2025 17:00 - 17:59,1,1,14,22,12,0,0,0,0,0,0,0,0,0,0,50,27.7,32.7
06/21/2025 18:00 - 18:59,1,0,12,13,6,4,0,0,0,0,0,0,0,0,0,36,28.3,34.4
06/21/2025 19:00 - 19:59,1,1,7,13,12,1,0,0,0,0,0,0,0,0,0,35,28.6,34.0
06/21/2025 20:00 - 20:59,0,4,15,22,4,0,0,0,0,0,0,0,0,0,0,45,26.4,30.3
06/21/2025 21:00 - 21:59,1,1,10,13,7,1,0,0,0,0,0,0,0,0,0,33,27.4,32.8
06/21/2025 22:00 - 22:59,0,2,10,9,4,0,0,0,0,0,0,0,0,0,0,25,26.5,30.7
06/21/2025 23:00 - 23:59,0,0,4,5,3,0,1,0,0,0,0,0,0,0,0,13,29.2,33.6
06/22/2025 00:00 - 00:59,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,7,25.4,29.6
