"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","2941 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","11/04/2024"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
11/11/2024 05:00 - 05:59,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,30.4,32.9
11/11/2024 06:00 - 06:59,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,27.0,35.5
11/11/2024 07:00 - 07:59,0,1,1,6,6,2,0,0,0,0,0,0,0,0,0,16,30.6,35.3
11/11/2024 08:00 - 08:59,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,9,29.6,33.9
11/11/2024 09:00 - 09:59,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,7,30.4,34.6
11/11/2024 10:00 - 10:59,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,28.0,31.3
11/11/2024 11:00 - 11:59,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,11,28.0,30.6
11/11/2024 12:00 - 12:59,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,26.4,28.9
11/11/2024 13:00 - 13:59,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,26.0,28.3
11/11/2024 14:00 - 14:59,0,0,4,6,4,1,0,0,0,0,0,0,0,0,0,15,29.1,33.8
11/11/2024 15:00 - 15:59,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,10,25.6,29.6
11/11/2024 16:00 - 16:59,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,10,24.6,31.0
11/11/2024 17:00 - 17:59,0,1,6,3,1,0,0,0,0,0,0,0,0,0,0,11,25.2,29.1
11/11/2024 18:00 - 18:59,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,25.0,30.5
11/11/2024 19:00 - 19:59,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,30.0,31.3
11/11/2024 20:00 - 20:59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16.5,22.0
11/11/2024 21:00 - 21:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
