"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","3618 Adair Ave N"
"Location:","3618 Adair Ave N"
"Comments:","Site 37910"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","04/23/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","44-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
04/28/2025 19:00 - 19:59,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,9,23.6,29.1
04/28/2025 20:00 - 20:59,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,7,23.6,29.6
04/28/2025 21:00 - 21:59,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,25.5,30.5
04/28/2025 22:00 - 22:59,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4,29.5,40.5
04/28/2025 23:00 - 23:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/29/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/29/2025 01:00 - 01:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
04/29/2025 02:00 - 02:59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,27.8
04/29/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/29/2025 04:00 - 04:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,32.8
04/29/2025 05:00 - 05:59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,24.7,31.3
04/29/2025 06:00 - 06:59,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,13,25.0,29.5
04/29/2025 07:00 - 07:59,2,9,22,26,4,0,0,0,0,0,0,0,0,0,0,63,25.1,29.9
04/29/2025 08:00 - 08:59,0,0,12,14,8,1,0,0,0,0,0,0,0,0,0,35,28.2,33.0
04/29/2025 09:00 - 09:59,2,0,10,8,7,0,0,0,0,0,0,0,0,0,0,27,26.6,32.8
04/29/2025 10:00 - 10:59,0,2,9,8,2,0,0,0,0,0,0,0,0,0,0,21,25.9,30.0
04/29/2025 11:00 - 11:59,0,0,4,5,4,2,0,0,0,0,0,0,0,0,0,15,29.8,35.1
04/29/2025 12:00 - 12:59,1,1,9,6,2,0,0,0,0,0,0,0,0,0,0,19,25.1,29.9
04/29/2025 13:00 - 13:59,1,1,4,6,2,0,0,0,0,0,0,0,0,0,0,14,25.7,30.5
04/29/2025 14:00 - 14:59,0,5,23,13,3,0,0,0,0,0,0,0,0,0,0,44,25.0,29.4
04/29/2025 15:00 - 15:59,0,0,6,18,11,2,0,0,0,0,0,0,0,0,0,37,29.7,34.2
04/29/2025 16:00 - 16:59,0,2,6,14,1,0,0,0,0,0,0,0,0,0,0,23,26.5,29.9
04/29/2025 17:00 - 17:59,1,4,6,12,2,1,0,0,0,0,0,0,0,0,0,26,25.8,30.4
04/29/2025 18:00 - 18:59,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,15,25.9,29.9
04/29/2025 19:00 - 19:59,0,1,5,10,3,1,0,0,0,0,0,0,0,0,0,20,27.9,31.8
04/29/2025 20:00 - 20:59,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,9,25.0,28.9
04/29/2025 21:00 - 21:59,0,3,3,9,1,0,0,0,0,0,0,0,0,0,0,16,25.9,29.9
04/29/2025 22:00 - 22:59,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,23.0,34.0
04/29/2025 23:00 - 23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 01:00 - 01:59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,22.8
04/30/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
04/30/2025 04:00 - 04:59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,28.0,32.0
