"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071598"
"ID:",""
"Location:","3540 Hampshire Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","09/17/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Total Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-75 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
09/21/2025 14:00 - 14:59,2,3,11,7,1,0,0,0,0,0,0,0,0,0,0,24,23.6,28.8
09/21/2025 15:00 - 15:59,1,7,14,5,1,0,0,0,0,0,0,0,0,0,0,28,23.0,27.3
09/21/2025 16:00 - 16:59,8,7,21,3,0,0,0,0,0,0,0,0,0,0,0,39,20.3,25.2
09/21/2025 17:00 - 17:59,2,8,18,4,0,0,0,0,0,0,0,0,0,0,0,32,22.1,25.6
09/21/2025 18:00 - 18:59,2,11,7,3,0,0,0,0,0,0,0,0,0,0,0,23,20.6,25.3
09/21/2025 19:00 - 19:59,2,5,9,6,0,0,0,0,0,0,0,0,0,0,0,22,22.5,27.8
09/21/2025 20:00 - 20:59,3,5,7,4,0,0,0,0,0,0,0,0,0,0,0,19,21.1,26.8
09/21/2025 21:00 - 21:59,1,0,10,4,0,0,0,0,0,0,0,0,0,0,0,15,23.9,27.6
09/21/2025 22:00 - 22:59,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,6,25.8,29.0
09/21/2025 23:00 - 23:59,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,28.5,29.0
09/22/2025 00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/22/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/22/2025 02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/22/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/22/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
09/22/2025 05:00 - 05:59,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,27.0,30.5
09/22/2025 06:00 - 06:59,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,11,23.0,25.6
09/22/2025 07:00 - 07:59,0,2,17,11,2,0,0,0,0,0,0,0,0,0,0,32,25.5,29.5
09/22/2025 08:00 - 08:59,3,3,12,9,2,0,0,0,0,0,0,0,0,0,0,29,23.8,29.4
09/22/2025 09:00 - 09:59,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,16,25.0,28.9
09/22/2025 10:00 - 10:59,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,13,25.0,29.0
09/22/2025 11:00 - 11:59,2,5,12,6,0,0,0,0,0,0,0,0,0,0,0,25,22.6,27.5
09/22/2025 12:00 - 12:59,3,5,10,4,0,1,0,0,0,0,0,0,0,0,0,23,22.2,27.3
09/22/2025 13:00 - 13:59,2,7,14,2,1,0,0,0,0,0,0,0,0,0,0,26,21.9,25.5
09/22/2025 14:00 - 14:59,2,7,11,10,1,0,0,0,0,0,0,0,0,0,0,31,23.4,28.9
09/22/2025 15:00 - 15:59,8,4,19,8,2,0,0,0,0,0,0,0,0,0,0,41,21.9,28.1
09/22/2025 16:00 - 16:59,1,3,21,10,4,0,0,0,0,0,0,0,0,0,0,39,25.1,29.8
09/22/2025 17:00 - 17:59,4,5,19,9,1,0,0,0,0,0,0,0,0,0,0,38,22.9,28.1
09/22/2025 18:00 - 18:59,2,5,18,5,1,0,0,0,0,0,0,0,0,0,0,31,22.9,26.9
09/22/2025 19:00 - 19:59,3,0,13,2,1,0,0,0,0,0,0,0,0,0,0,19,22.4,25.1
