"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4848 Nevada Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/24/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","30"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-15 MPH","16-20 MPH","21-25 MPH","26-30 MPH","31-35 MPH","36-40 MPH","41-45 MPH","46-50 MPH","51-55 MPH","56-60 MPH","61-65 MPH","66-70 MPH","71-71 MPH","76-80 MPH","81-99 MPH","Total""Mean Speed","85th Percentile"
06/29/2025 08:00 - 08:59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20.5,22.0
06/29/2025 09:00 - 09:59,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,20.2,24.0
06/29/2025 10:00 - 10:59,1,11,4,1,0,0,0,0,0,0,0,0,0,0,0,17,19.7,23.4
06/29/2025 11:00 - 11:59,1,15,9,0,0,0,0,0,0,0,0,0,0,0,0,25,19.9,23.6
06/29/2025 12:00 - 12:59,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,16,20.4,23.6
06/29/2025 13:00 - 13:59,1,22,6,0,0,0,0,0,0,0,0,0,0,0,0,29,19.2,22.0
06/29/2025 14:00 - 14:59,6,17,6,0,0,0,0,0,0,0,0,0,0,0,0,29,17.9,22.0
06/29/2025 15:00 - 15:59,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,17,18.6,20.6
06/29/2025 16:00 - 16:59,1,18,9,0,0,0,0,0,0,0,0,0,0,0,0,28,19.8,23.4
06/29/2025 17:00 - 17:59,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,16,19.2,22.4
06/29/2025 18:00 - 18:59,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,18,18.5,22.8
06/29/2025 19:00 - 19:59,3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,20,19.0,23.5
06/29/2025 20:00 - 20:59,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14,20.6,23.8
06/29/2025 21:00 - 21:59,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,12,19.7,22.2
06/29/2025 22:00 - 22:59,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,21.0,23.9
06/29/2025 23:00 - 23:59,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18.4,19.8
06/30/2025 00:00 - 00:59,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,20.0,21.3
06/30/2025 01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/30/2025 02:00 - 02:59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.5,19.0
06/30/2025 03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/30/2025 04:00 - 04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
06/30/2025 05:00 - 05:59,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.0,19.6
06/30/2025 06:00 - 06:59,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,19.1,20.5
06/30/2025 07:00 - 07:59,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,11,18.1,20.4
