"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:",""
"Location:","4825 Douglas Dr"
"Comments:","In front of Community Center"
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","07/22/2025"
"Start Time:","00:00"
"Export Version:","Speed V2.10"
"Posted Speed:","35"
"Interval:","60 Min"
"Title:","Southbound Speeds"
"Date/Time","5-14 MPH","15-19 MPH","20-24 MPH","25-29 MPH","30-34 MPH","35-39 MPH","40-44 MPH","45-49 MPH","50-54 MPH","55-59 MPH","60-64 MPH","65-69 MPH","70-74 MPH","75-79 MPH","80-99 MPH","Total""Mean Speed","85th Percentile"
07/28/2025 13:00 - 13:59,0,2,1,19,110,94,18,2,0,0,0,0,0,0,0,246,34.7,39.1
07/28/2025 14:00 - 14:59,0,0,1,15,103,108,26,1,1,0,0,0,0,0,0,255,35.4,39.5
07/28/2025 15:00 - 15:59,0,1,0,30,98,117,19,1,1,0,0,0,0,0,0,267,34.9,39.2
07/28/2025 16:00 - 16:59,0,0,4,30,130,116,12,2,0,0,0,0,0,0,0,294,34.3,38.7
07/28/2025 17:00 - 17:59,1,1,2,25,154,132,19,1,0,0,0,0,0,0,0,335,34.5,38.8
07/28/2025 18:00 - 18:59,0,0,2,25,116,98,13,1,0,0,0,0,0,0,0,255,34.4,38.7
07/28/2025 19:00 - 19:59,0,1,4,28,98,64,13,2,0,0,0,0,0,0,0,210,33.9,38.7
07/28/2025 20:00 - 20:59,0,0,1,29,85,60,5,0,0,0,0,0,0,0,0,180,33.6,38.1
07/28/2025 21:00 - 21:59,0,1,2,28,60,25,7,0,0,0,0,0,0,0,0,123,32.7,37.6
07/28/2025 22:00 - 22:59,1,0,2,23,21,12,1,1,0,0,0,0,0,0,0,61,31.3,36.8
07/28/2025 23:00 - 23:59,0,0,3,16,11,7,0,2,0,0,0,1,0,0,0,40,32.2,37.5
07/29/2025 00:00 - 00:59,0,0,0,3,6,0,0,1,0,0,0,0,0,0,0,10,32.4,34.2
07/29/2025 01:00 - 01:59,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,9,32.4,34.3
07/29/2025 02:00 - 02:59,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,33.2,33.0
07/29/2025 03:00 - 03:59,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,5,36.2,38.8
07/29/2025 04:00 - 04:59,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,13,33.2,33.9
07/29/2025 05:00 - 05:59,0,0,0,4,22,9,2,1,0,0,0,0,0,0,0,38,34.1,38.2
07/29/2025 06:00 - 06:59,0,0,4,13,28,29,5,0,0,0,0,0,0,0,0,79,33.6,38.7
07/29/2025 07:00 - 07:59,0,0,3,18,74,63,9,2,0,0,0,0,0,0,0,169,34.4,38.8
07/29/2025 08:00 - 08:59,0,0,4,22,76,80,22,0,0,0,0,0,0,0,0,204,34.8,39.4
07/29/2025 09:00 - 09:59,0,1,4,25,73,70,12,0,0,0,0,0,0,0,0,185,34.1,38.8
07/29/2025 10:00 - 10:59,1,1,0,13,90,70,12,0,0,0,0,0,0,0,0,187,34.5,38.8
07/29/2025 11:00 - 11:59,0,0,6,16,105,90,16,1,0,0,0,0,0,0,0,234,34.6,39.0
07/29/2025 12:00 - 12:59,1,1,3,26,101,95,11,3,0,0,0,0,0,0,0,241,0.0,0.0
