"Unit Type:","PicoCount 2500 V2.41"
"Serial Number:","24071597"
"ID:","5336 Kentucky Ave N"
"Location:","5336 Kentucky Ave N"
"Comments:",""
"Dwell:","90 ms"
"Measurements:","English"
"Start Date:","06/17/2025"
"Start Time:","00:00"
"Export Version:","All V2.03"
"Scheme:","FHWA"
"Scheme ID:","1"
"Interval:","60 Min"
"Title:","All-In-One (Westbound / Eastbound)"
"Date/Time","Volume - Westbound","Volume - Eastbound","Class #1 - Westbound","Class #2 - Westbound","Class #3 - Westbound","Class #4 - Westbound","Class #5 - Westbound","Class #6 - Westbound","Class #7 - Westbound","Class #8 - Westbound","Class #9 - Westbound","Class #10 - Westbound","Class #11 - Westbound","Class #12 - Westbound","Class #13 - Westbound","Class #1 - Eastbound","Class #2 - Eastbound","Class #3 - Eastbound","Class #4 - Eastbound","Class #5 - Eastbound","Class #6 - Eastbound","Class #7 - Eastbound","Class #8 - Eastbound","Class #9 - Eastbound","Class #10 - Eastbound","Class #11 - Eastbound","Class #12 - Eastbound","Class #13 - Eastbound","5-14 MPH  - Westbound","15-19 MPH  - Westbound","20-24 MPH  - Westbound","25-29 MPH  - Westbound","30-34 MPH  - Westbound","35-39 MPH  - Westbound","40-44 MPH  - Westbound","45-49 MPH  - Westbound","50-54 MPH  - Westbound","55-59 MPH  - Westbound","60-64 MPH  - Westbound","65-69 MPH  - Westbound","70-74 MPH  - Westbound","75-79 MPH  - Westbound","80-99 MPH  - Westbound","5-14 MPH  - Eastbound","15-19 MPH  - Eastbound","20-24 MPH  - Eastbound","25-29 MPH  - Eastbound","30-34 MPH  - Eastbound","35-39 MPH  - Eastbound","40-44 MPH  - Eastbound","45-49 MPH  - Eastbound","50-54 MPH  - Eastbound","55-59 MPH  - Eastbound","60-64 MPH  - Eastbound","65-69 MPH  - Eastbound","70-74 MPH  - Eastbound","75-79 MPH  - Eastbound","80-99 MPH  - Eastbound"
06/18/2025 23:00,12,6,0,11,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0
06/19/2025 00:00,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
06/19/2025 01:00,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
06/19/2025 02:00,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/19/2025 03:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/19/2025 04:00,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
06/19/2025 05:00,3,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,1,0,0,0,0,0,0,0,0,0
06/19/2025 06:00,10,11,0,5,2,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,1,0,0,0,0,0,0,0,0
06/19/2025 07:00,24,26,0,20,1,0,3,0,0,0,0,0,0,0,0,0,21,3,0,2,0,0,0,0,0,0,0,0,1,0,7,9,3,3,0,0,1,0,0,0,0,0,0,0,0,5,11,6,4,0,0,0,0,0,0,0,0,0
06/19/2025 08:00,22,17,0,20,1,0,1,0,0,0,0,0,0,0,0,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,6,8,4,1,1,2,0,0,0,0,0,0,0,0,1,5,4,6,1,0,0,0,0,0,0,0,0,0
06/19/2025 09:00,12,22,0,8,4,0,0,0,0,0,0,0,0,0,0,0,17,3,0,2,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,1,1,0,0,0,0,0,0,0,0
06/19/2025 10:00,25,21,0,20,3,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,1,1,4,9,9,1,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0
06/19/2025 11:00,28,18,0,22,4,0,2,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,1,2,14,8,2,0,1,0,0,0,0,0,0,0,0,1,3,8,6,0,0,0,0,0,0,0,0,0,0
06/19/2025 12:00,28,20,1,20,4,0,3,0,0,0,0,0,0,0,0,0,16,1,0,3,0,0,0,0,0,0,0,0,1,2,5,12,5,2,1,0,0,0,0,0,0,0,0,1,1,1,6,11,0,0,0,0,0,0,0,0,0,0
06/19/2025 13:00,27,17,0,18,6,0,3,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,4,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0
06/19/2025 14:00,18,15,0,16,2,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0
06/19/2025 15:00,31,26,1,23,4,0,3,0,0,0,0,0,0,0,0,0,22,2,0,2,0,0,0,0,0,0,0,0,0,1,4,14,8,3,1,0,0,0,0,0,0,0,0,0,1,4,9,7,4,1,0,0,0,0,0,0,0,0
06/19/2025 16:00,41,26,0,31,5,0,4,1,0,0,0,0,0,0,0,0,21,3,0,2,0,0,0,0,0,0,0,0,1,3,6,16,12,3,0,0,0,0,0,0,0,0,0,0,3,5,9,5,4,0,0,0,0,0,0,0,0,0
06/19/2025 17:00,29,28,0,25,3,0,1,0,0,0,0,0,0,0,0,0,23,1,0,4,0,0,0,0,0,0,0,0,1,1,6,10,8,3,0,0,0,0,0,0,0,0,0,0,0,4,7,14,3,0,0,0,0,0,0,0,0,0
06/19/2025 18:00,20,16,1,17,2,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,0,0,1,4,13,1,1,0,0,0,0,0,0,0,0,0,0,1,4,6,4,1,0,0,0,0,0,0,0,0,0
06/19/2025 19:00,30,19,0,26,3,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,10,14,4,1,0,0,0,0,0,0,0,0,0,0,1,3,8,6,1,0,0,0,0,0,0,0,0,0
06/19/2025 20:00,22,12,0,17,2,0,2,0,0,1,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,0,0,0
06/19/2025 21:00,27,16,0,22,1,0,4,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,4,10,11,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,0,0
06/19/2025 22:00,10,9,0,9,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0
06/19/2025 23:00,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
06/20/2025 00:00,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06/20/2025 01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06/20/2025 02:00,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
06/20/2025 03:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/20/2025 04:00,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
